CustomerID,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavoriteCategory,LastPurchaseDate,Occupation,FrequencyOfWebsiteVisits,Churn
12099,42,Male,New York,Gold,20.0,701.6539742544193,Home Goods,2023-10-10,Doctor,2,1
12100,62,Female,Miami,Bronze,23.0,807.4092472087723,Home Goods,2023-11-23,Doctor,8,1
12101,30,Female,Chicago,Platinum,23.0,433.7303383450104,Home Goods,2023-11-10,Engineer,4,0
12102,56,Female,San Francisco,Gold,21.0,803.3566955045231,Electronics,2023-11-21,Teacher,8,0
12103,64,Male,New York,Silver,25.0,321.6348722686616,Home Goods,2023-11-25,Artist,1,0
12104,29,Female,New York,Silver,20.0,460.04997158263353,Clothing,2023-06-22,Doctor,8,0
12105,31,Female,Chicago,Gold,13.0,1924.2597936263005,Home Goods,2023-05-06,Doctor,5,1
12106,18,Female,Los Angeles,Bronze,26.0,294.0234722031017,Clothing,2023-06-09,Manager,4,0
12107,33,Male,New York,Platinum,20.0,95.20145835687708,Clothing,2023-03-10,Engineer,5,0
12108,66,Female,New York,Bronze,20.0,848.7622854783908,Electronics,2023-01-28,Teacher,6,0
12109,58,Male,Chicago,Bronze,14.0,187.53219759163838,Home Goods,2023-10-28,Manager,6,0
12110,43,Male,Los Angeles,Gold,31.0,81.84307889929721,Electronics,2023-09-21,Doctor,3,0
12111,51,Male,Miami,Silver,20.0,14.801624724117717,Electronics,2023-12-31,Salesperson,7,0
12112,59,Male,San Francisco,Platinum,17.0,820.7157410934783,Electronics,2023-10-06,Teacher,5,0
12113,44,Female,San Francisco,Gold,32.0,199.50316170201094,Clothing,2023-09-17,Doctor,11,0
12114,61,Female,Miami,Bronze,24.0,1743.4540719310116,Electronics,2023-01-25,Artist,4,0
12115,29,Female,Chicago,Gold,26.0,387.9088631776346,Home Goods,2023-02-16,Artist,6,1
12116,47,Male,San Francisco,Bronze,17.0,285.0212174076482,Clothing,2023-10-07,Teacher,3,0
12117,28,Female,Chicago,Silver,18.0,26.24862056939081,Electronics,2023-06-02,Doctor,4,1
12118,39,Female,Chicago,Silver,15.0,16.98244036155256,Clothing,2023-04-09,Doctor,3,0
12119,42,Male,New York,Platinum,23.0,675.3995517274627,Electronics,2023-12-01,Engineer,5,0
12120,31,Male,Miami,Gold,21.0,855.0083444417365,Home Goods,2023-11-09,Manager,5,0
12121,51,Female,Los Angeles,Gold,21.0,224.84107188125338,Electronics,2023-12-25,Engineer,7,0
12122,62,Male,New York,Bronze,27.0,48.312440800550085,Clothing,2023-10-12,Manager,1,1
12123,27,Female,San Francisco,Silver,18.0,262.01245188018936,Electronics,2023-06-07,Engineer,4,1
12124,63,Female,Chicago,Platinum,17.0,447.6149565169279,Home Goods,2023-02-22,Manager,5,0
12125,53,Male,Los Angeles,Bronze,25.0,170.75273995350767,Home Goods,2023-03-23,Teacher,7,0
12126,52,Female,Miami,Bronze,22.0,142.15594995082745,Clothing,2023-09-28,Teacher,2,1
12127,55,Female,San Francisco,Platinum,20.0,1210.9063152612143,Home Goods,2024-01-05,Doctor,4,0
12128,41,Female,Chicago,Gold,18.0,609.9576106108718,Electronics,2023-02-19,Doctor,4,1
12129,60,Male,Los Angeles,Bronze,20.0,447.04493340133195,Home Goods,2023-10-27,Artist,4,0
12130,61,Female,Los Angeles,Bronze,26.0,112.36079593111002,Clothing,2023-10-02,Salesperson,4,0
12131,61,Male,New York,Silver,15.0,657.6862637331657,Electronics,2023-09-11,Engineer,3,1
12132,20,Female,Chicago,Silver,12.0,166.7784130100493,Clothing,2023-08-29,Engineer,4,1
12133,56,Female,Miami,Platinum,15.0,19.252265328838263,Electronics,2023-08-08,Teacher,6,0
12134,61,Male,Los Angeles,Platinum,17.0,1306.8016588420905,Home Goods,2023-12-31,Engineer,8,0
12135,64,Male,Miami,Gold,16.0,1117.222700218775,Home Goods,2023-09-26,Manager,7,0
12136,19,Male,San Francisco,Silver,22.0,273.00422111858165,Electronics,2023-04-16,Artist,7,0
12137,60,Male,Chicago,Silver,29.0,1415.2011011424054,Clothing,2023-01-29,Salesperson,7,0
12138,47,Male,New York,Silver,23.0,467.1457955446944,Electronics,2023-04-03,Engineer,5,1
12139,49,Male,Chicago,Silver,26.0,85.12353718071928,Electronics,2023-07-05,Doctor,5,0
12140,22,Male,Miami,Gold,17.0,444.2557009466866,Home Goods,2023-10-08,Salesperson,5,0
12141,64,Female,Los Angeles,Silver,19.0,1974.766827208369,Home Goods,2023-12-31,Artist,5,1
12142,43,Female,New York,Bronze,22.0,25.02688687492778,Clothing,2023-02-21,Doctor,6,0
12143,63,Female,San Francisco,Bronze,17.0,585.4576692537456,Home Goods,2023-02-21,Teacher,1,0
12144,59,Male,Los Angeles,Bronze,22.0,1193.540350558516,Electronics,2023-11-15,Engineer,6,0
12145,25,Female,New York,Gold,32.0,894.973558439668,Home Goods,2023-05-30,Artist,3,1
12146,62,Female,New York,Gold,25.0,158.6299764971692,Clothing,2023-10-19,Teacher,4,1
12147,21,Male,Chicago,Platinum,15.0,230.5109223556009,Clothing,2023-11-16,Salesperson,5,1
12148,57,Male,New York,Silver,16.0,381.0570642669648,Home Goods,2023-04-14,Teacher,7,0
12149,25,Male,San Francisco,Bronze,17.0,59.88027131884016,Home Goods,2023-10-24,Teacher,3,1
12150,38,Male,New York,Bronze,22.0,64.57974055894218,Electronics,2023-09-10,Salesperson,6,1
12151,42,Female,Miami,Bronze,29.0,112.38415902292778,Electronics,2023-03-30,Salesperson,3,0
12152,42,Male,New York,Gold,13.0,1144.639565287244,Clothing,2023-05-10,Manager,11,0
12153,51,Female,San Francisco,Gold,14.0,572.8214850576908,Electronics,2023-01-13,Doctor,4,0
12154,68,Female,San Francisco,Silver,15.0,139.2713848547259,Electronics,2023-10-15,Doctor,4,0
12155,34,Female,San Francisco,Silver,14.0,1828.0925690159345,Clothing,2023-06-20,Artist,6,1
12156,27,Male,San Francisco,Platinum,20.0,745.0477449263993,Home Goods,2023-03-20,Doctor,4,1
12157,46,Female,San Francisco,Gold,21.0,59.09147349246033,Electronics,2023-05-26,Artist,2,0
12158,32,Female,Miami,Bronze,25.0,161.14744458916434,Home Goods,2023-06-28,Manager,5,0
12159,48,Male,New York,Silver,17.0,1221.1266698892705,Electronics,2023-08-08,Salesperson,4,0
12160,63,Male,New York,Bronze,17.0,308.78318948429506,Clothing,2023-08-10,Artist,5,0
12161,28,Female,New York,Bronze,20.0,653.6884567484601,Electronics,2023-04-14,Manager,4,1
12162,51,Female,Los Angeles,Platinum,29.0,251.02495630406375,Electronics,2023-02-16,Artist,4,1
12163,46,Male,Chicago,Gold,13.0,1603.2952174270324,Clothing,2023-01-20,Doctor,3,0
12164,24,Male,San Francisco,Platinum,17.0,226.00025059587304,Electronics,2023-02-08,Teacher,3,0
12165,58,Male,Los Angeles,Gold,20.0,958.3637786502212,Electronics,2023-12-02,Doctor,3,0
12166,24,Male,San Francisco,Bronze,21.0,305.63195304575976,Electronics,2023-01-30,Salesperson,6,0
12167,58,Male,San Francisco,Silver,21.0,152.85177479413105,Clothing,2023-04-16,Engineer,5,1
12168,39,Female,Miami,Bronze,24.0,569.1114630233359,Home Goods,2023-08-20,Doctor,5,0
12169,67,Female,New York,Gold,27.0,171.38169995901495,Home Goods,2023-10-21,Engineer,6,0
12170,42,Male,Miami,Silver,20.0,68.84740227751735,Home Goods,2024-01-05,Teacher,1,0
12171,67,Female,Miami,Platinum,20.0,667.0408130737366,Home Goods,2023-05-03,Engineer,10,1
12172,33,Male,New York,Bronze,19.0,378.1630038070155,Home Goods,2023-06-10,Manager,7,0
12173,29,Male,Miami,Platinum,19.0,975.0645687692688,Electronics,2023-04-14,Artist,9,0
12174,64,Male,San Francisco,Silver,18.0,428.29744595024044,Electronics,2023-11-09,Doctor,1,0
12175,42,Male,New York,Gold,16.0,593.7391279024245,Electronics,2023-11-19,Doctor,3,1
12176,36,Female,Miami,Bronze,10.0,11.378755717500054,Electronics,2023-08-29,Engineer,5,0
12177,42,Female,New York,Platinum,27.0,190.3588986226564,Electronics,2023-01-09,Salesperson,10,0
12178,41,Male,San Francisco,Silver,20.0,773.9648739311916,Clothing,2023-02-10,Salesperson,3,0
12179,52,Male,Chicago,Bronze,21.0,1035.4590553512735,Home Goods,2023-03-17,Teacher,4,0
12180,23,Female,New York,Gold,15.0,422.5514204784583,Electronics,2023-09-24,Engineer,6,1
12181,32,Male,San Francisco,Platinum,19.0,600.7466727937748,Clothing,2023-02-16,Doctor,9,1
12182,49,Female,Miami,Gold,23.0,299.7109352579807,Clothing,2023-01-12,Salesperson,1,0
12183,65,Male,Chicago,Silver,17.0,172.012530777,Home Goods,2023-05-15,Salesperson,6,1
12184,57,Male,Miami,Silver,26.0,605.6946127993261,Electronics,2023-06-30,Teacher,1,1
12185,68,Male,San Francisco,Gold,23.0,824.6937385197757,Home Goods,2023-11-29,Doctor,4,1
12186,56,Male,Chicago,Bronze,14.0,,Electronics,2023-11-01,Engineer,3,0
12187,35,Female,San Francisco,Silver,16.0,685.7739522614588,Clothing,2023-08-13,Manager,5,1
12188,52,Female,New York,Silver,15.0,194.47395583163856,Home Goods,2023-01-19,Teacher,7,0
12189,58,Male,San Francisco,Bronze,16.0,447.94465230978415,Clothing,2023-05-20,Salesperson,4,1
12190,18,Female,Miami,Bronze,29.0,388.9541012409925,Electronics,2023-05-12,,6,1
12191,37,Male,Chicago,Gold,24.0,617.2584321825483,Home Goods,2023-12-26,Doctor,3,0
12192,56,Female,Los Angeles,Bronze,31.0,50.328208517758824,Electronics,2023-01-18,Teacher,8,0
12193,45,Male,Chicago,Platinum,19.0,752.053647748934,Electronics,2023-08-21,Artist,4,0
12194,46,Male,Los Angeles,Bronze,25.0,520.5369069800689,Clothing,2023-09-10,Artist,7,0
12195,23,Male,Los Angeles,Bronze,18.0,1434.226158779053,Home Goods,2023-10-15,Salesperson,6,0
12196,43,Female,New York,Gold,20.0,827.226239145835,Home Goods,2023-10-02,Teacher,4,1
12197,21,Male,Miami,Bronze,17.0,725.6441607618777,Electronics,2023-06-12,Manager,8,0
12198,24,Male,Chicago,Silver,28.0,626.6500800571948,Clothing,2024-01-01,Artist,0,0
12199,38,Female,Los Angeles,Bronze,16.0,696.0793593797862,Clothing,2023-01-29,Manager,7,1
12200,28,Female,Los Angeles,Bronze,17.0,1200.3935916632229,Home Goods,2023-01-15,Manager,4,1
12201,19,Male,Los Angeles,Gold,20.0,587.4817769201317,Home Goods,2023-07-04,Engineer,2,0
12202,57,Female,Los Angeles,Bronze,19.0,346.0769667554309,Clothing,2023-05-06,Engineer,5,0
12203,39,Male,New York,Platinum,15.0,1509.245758892166,Electronics,2023-07-22,Salesperson,5,1
12204,31,Female,San Francisco,Silver,17.0,375.6078451602476,Electronics,2023-12-15,Artist,5,0
12205,55,Female,Los Angeles,Gold,27.0,348.1524271374142,Electronics,2023-01-16,Artist,5,0
12206,29,Male,Chicago,Silver,20.0,948.9238395007887,Clothing,2023-06-20,Engineer,6,0
12207,43,Female,Chicago,Bronze,21.0,476.5864040896177,Clothing,2023-02-02,Doctor,4,1
12208,22,Male,San Francisco,Bronze,21.0,177.24272692144072,Clothing,2023-06-30,Manager,8,0
12209,59,Female,Los Angeles,Gold,18.0,486.7309560095706,Home Goods,2023-06-04,Teacher,2,0
12210,18,Female,Los Angeles,Bronze,21.0,103.19253652278834,Electronics,2023-12-29,Teacher,5,0
12211,48,Female,Los Angeles,Gold,20.0,678.9436793669183,Home Goods,2023-04-13,Salesperson,3,1
12212,55,Female,New York,Platinum,18.0,226.98023198657646,Home Goods,2023-04-10,Doctor,4,0
12213,46,Male,Chicago,Silver,16.0,333.49974786812976,Electronics,2023-12-05,Teacher,4,1
12214,27,Female,Miami,Bronze,32.0,820.807627169241,Electronics,2023-06-27,Artist,5,0
12215,35,Female,Los Angeles,Bronze,22.0,19.924200259960486,Home Goods,2023-07-06,Doctor,7,1
12216,33,Male,Miami,Platinum,12.0,20.423025621660702,Clothing,2023-08-05,Doctor,5,0
12217,69,Female,Los Angeles,Silver,22.0,960.5242914692761,Home Goods,2023-07-23,Teacher,8,0
12218,57,Female,Chicago,Bronze,20.0,6.103401485329676,Electronics,2023-09-02,Engineer,6,0
12219,34,Male,San Francisco,Bronze,21.0,672.347219589455,Clothing,2023-03-17,Artist,3,1
12220,61,Male,Chicago,Silver,17.0,716.497896025014,Home Goods,2023-11-05,Teacher,6,0
12221,42,Female,Chicago,Silver,20.0,152.00344775717457,Clothing,2023-03-26,Salesperson,5,0
12222,56,Male,Los Angeles,Bronze,,249.24165342678205,Home Goods,2023-09-26,Salesperson,3,0
12223,56,Male,San Francisco,Bronze,25.0,1221.1013120202392,Clothing,2023-01-27,Salesperson,4,0
12224,61,Male,San Francisco,Silver,27.0,20.693050835715898,Clothing,2023-09-19,Artist,3,1
12225,35,Male,Miami,Bronze,18.0,62.53309849922875,Clothing,2023-09-13,Manager,4,1
12226,62,Female,New York,Gold,19.0,560.8918078361991,Home Goods,2023-05-30,Salesperson,7,0
12227,38,Female,San Francisco,Bronze,11.0,214.60563922742276,Electronics,2023-07-07,Artist,8,0
12228,27,Male,San Francisco,Silver,23.0,1093.5240256404404,Electronics,2023-05-21,Salesperson,1,1
12229,49,Male,Miami,Bronze,22.0,816.5229725010349,Clothing,2023-07-17,Manager,7,0
12230,25,Male,Chicago,Bronze,19.0,346.07610630866554,Clothing,2023-10-11,Manager,3,0
12231,44,Male,Miami,Bronze,19.0,530.6976379551985,Home Goods,2023-09-07,Doctor,3,0
12232,40,Female,Miami,Bronze,16.0,607.2973358066665,Electronics,2023-04-17,Doctor,3,0
12233,50,Male,Miami,Silver,22.0,128.15211972130504,Home Goods,2023-01-07,Teacher,4,0
12234,22,Female,San Francisco,Platinum,15.0,178.87635049856985,Electronics,2023-06-17,Doctor,1,0
12235,36,Female,New York,Gold,15.0,1074.9968372873925,Electronics,2023-12-23,Doctor,5,1
12236,37,Female,New York,Bronze,23.0,1178.307707514203,Home Goods,2023-08-03,Engineer,5,0
12237,63,Female,New York,Gold,27.0,698.2809122467453,Home Goods,2023-08-12,Artist,1,0
12238,28,Female,New York,Bronze,27.0,73.2901748456864,Home Goods,2023-10-31,Artist,7,0
12239,49,Male,San Francisco,Gold,23.0,840.2569288412399,Electronics,2023-03-19,Doctor,3,0
12240,24,Female,Los Angeles,Silver,,150.2960200115544,Clothing,2023-10-29,Manager,3,0
12241,61,Male,Chicago,Silver,24.0,840.1006863354166,Home Goods,2023-02-09,Artist,6,1
12242,69,Male,New York,Platinum,24.0,783.3538899216759,Home Goods,2023-09-03,Manager,5,0
12243,59,Female,Chicago,Gold,17.0,330.2235795436641,Home Goods,2023-07-12,Engineer,8,1
12244,24,Female,Miami,Gold,22.0,881.6530893574848,Clothing,2023-12-22,Doctor,12,0
12245,55,Male,Los Angeles,Bronze,21.0,205.25760806887536,Clothing,2023-01-27,Engineer,6,0
12246,61,Male,Los Angeles,Bronze,23.0,622.354062936111,Clothing,2023-09-12,Salesperson,7,0
12247,55,Male,Miami,Silver,28.0,441.340050339636,Electronics,2023-01-22,Salesperson,4,1
12248,65,Female,Chicago,Bronze,22.0,46.493941650746,Clothing,2023-12-24,Doctor,2,1
12249,43,Male,New York,Gold,23.0,58.101736352179095,Electronics,2023-12-14,Manager,3,0
12250,36,Male,Chicago,Bronze,24.0,58.777606363036476,Home Goods,2023-08-16,Salesperson,3,0
12251,33,Female,Los Angeles,Silver,30.0,86.85721618375922,Home Goods,2023-07-06,Manager,7,0
12252,67,Female,Los Angeles,Bronze,18.0,140.54317973385656,Clothing,2023-04-01,Engineer,5,1
12253,46,Female,Chicago,Bronze,22.0,1667.532693889007,Clothing,2023-03-17,Manager,5,1
12254,65,Female,Miami,Gold,16.0,557.9172369357725,Clothing,2023-02-25,Engineer,9,0
12255,23,Female,San Francisco,Gold,15.0,237.1887593265618,Home Goods,2023-11-27,Engineer,4,0
12256,25,Male,San Francisco,Silver,26.0,496.5894931583163,Clothing,2023-11-02,Manager,1,0
12257,30,Male,Chicago,Silver,19.0,67.65389046584134,Electronics,2023-04-17,Teacher,7,0
12258,54,Female,San Francisco,Silver,15.0,7.084758454166283,Clothing,2023-03-18,Doctor,2,0
12259,66,Female,New York,Bronze,15.0,1784.5557314609105,Electronics,2023-06-04,Manager,1,1
12260,37,Male,New York,Silver,21.0,1250.5108791546854,Home Goods,2023-02-16,Salesperson,3,1
12261,57,Male,Los Angeles,Bronze,27.0,463.20689171338216,Electronics,2023-09-25,Teacher,4,0
12262,50,Female,Miami,Bronze,17.0,597.5675940184735,Electronics,2023-08-08,Salesperson,9,0
12263,22,Male,Miami,Silver,19.0,1841.369129439675,Clothing,2023-05-20,Engineer,4,0
12264,68,Male,Los Angeles,Silver,15.0,315.0949923254729,Home Goods,2023-10-04,Artist,5,0
12265,60,Male,Los Angeles,Gold,23.0,327.25261368649785,Electronics,2023-08-29,Artist,5,0
12266,25,Female,San Francisco,Gold,24.0,225.13949226434855,Electronics,2023-04-02,Manager,3,1
12267,20,Female,Chicago,Silver,22.0,254.2309640115632,Clothing,2023-12-22,Engineer,3,1
12268,60,Female,New York,Bronze,24.0,127.32198998194005,Clothing,2023-09-13,Salesperson,6,0
12269,41,Female,Chicago,Bronze,18.0,1648.6408923545011,Clothing,2023-02-07,Artist,5,1
12270,55,Male,New York,Bronze,18.0,120.16380145985475,Clothing,2023-09-29,Salesperson,4,1
12271,30,Male,San Francisco,Bronze,14.0,391.49125812401354,Electronics,2023-11-09,Salesperson,10,0
12272,62,Female,New York,Silver,21.0,170.63686325250484,Electronics,2023-12-11,Doctor,6,0
12273,50,Male,Chicago,Silver,15.0,95.47709793196101,Clothing,2023-10-07,Artist,7,0
12274,59,Male,New York,Gold,18.0,588.5162309147603,Electronics,2023-03-25,Teacher,9,1
12275,50,Male,New York,Bronze,20.0,289.03817708684625,Home Goods,2023-12-18,Salesperson,6,0
12276,21,Female,New York,Silver,23.0,7.676559785093617,Electronics,2023-12-20,Manager,7,0
12277,39,Female,Miami,Bronze,20.0,403.3751573251034,Clothing,2023-11-23,Teacher,8,0
12278,45,Male,Chicago,Bronze,16.0,563.421944042757,Clothing,2023-12-13,Teacher,3,0
12279,44,Male,Los Angeles,Gold,14.0,131.20316059731627,Home Goods,2023-08-02,Manager,8,1
12280,21,Female,Miami,Silver,16.0,55.879015704482086,Home Goods,2023-06-28,Artist,6,0
12281,60,Female,Chicago,Platinum,16.0,621.9046321658612,Home Goods,2023-02-09,Doctor,4,0
12282,55,Male,Miami,Gold,15.0,444.4641376689778,Electronics,2023-11-22,Engineer,4,0
12283,32,Male,New York,Bronze,27.0,249.76090926208204,Home Goods,2023-09-02,Teacher,5,0
12284,46,Female,Los Angeles,Silver,22.0,991.8609956446778,Electronics,2023-10-30,Artist,4,0
12285,39,Female,New York,Silver,33.0,642.0231352366881,Electronics,2023-07-28,Teacher,6,0
12286,51,Male,San Francisco,Gold,19.0,405.47864322306054,Home Goods,2023-12-21,Salesperson,4,1
12287,40,Male,San Francisco,Bronze,20.0,398.1947859121137,Clothing,2023-10-06,Artist,5,0
12288,62,Male,Chicago,Bronze,15.0,308.3433102132043,Electronics,2023-10-17,Manager,5,0
12289,38,Male,Chicago,Gold,24.0,686.0079898330016,Home Goods,2023-03-07,Salesperson,5,0
12290,25,Male,San Francisco,Silver,20.0,119.11841158656718,Home Goods,2023-07-23,Artist,8,0
12291,46,Female,Miami,Gold,18.0,1288.654380635728,Clothing,2023-07-26,Teacher,7,0
12292,28,Male,Chicago,Bronze,18.0,763.7993185369628,Home Goods,2023-09-09,Engineer,4,1
12293,28,Female,Chicago,Silver,10.0,15.356272330545536,Home Goods,2024-01-02,Salesperson,5,1
12294,35,Female,San Francisco,Silver,14.0,454.5615485969302,Clothing,2023-09-06,Doctor,3,0
12295,30,Male,Chicago,Silver,17.0,807.4677980597951,Electronics,2023-05-04,Salesperson,4,0
12296,51,Male,Chicago,Gold,27.0,247.7294225692879,Home Goods,2023-09-19,Manager,6,0
12297,48,Female,Los Angeles,Bronze,20.0,307.8133407437269,Electronics,2023-05-09,Salesperson,5,0
12298,64,Female,San Francisco,Bronze,19.0,74.96928892485221,Clothing,2023-12-29,Manager,7,0
12299,39,Female,New York,Bronze,26.0,371.17707949745164,Home Goods,2023-02-03,Manager,9,0
12300,68,Male,Chicago,Bronze,,133.93930293153028,Home Goods,2023-04-06,Salesperson,7,1
12301,32,Female,San Francisco,Silver,18.0,31.661627593920315,Home Goods,2023-06-27,Salesperson,3,0
12302,56,Female,San Francisco,Silver,24.0,1299.1840815389576,Electronics,2023-11-07,Teacher,11,0
12303,19,Male,Miami,Silver,24.0,132.81473858606088,Home Goods,2023-07-17,Artist,2,0
12304,21,Female,San Francisco,Gold,21.0,376.7820761139901,Electronics,2023-07-20,Teacher,9,0
12305,56,Female,New York,Bronze,16.0,471.71902487267647,Home Goods,2023-06-28,Engineer,3,0
12306,49,Male,Miami,Silver,18.0,299.0588652619862,Clothing,2023-07-11,Artist,3,0
12307,45,Female,Miami,Bronze,19.0,453.44779326802484,Home Goods,2023-02-23,Manager,7,0
12308,40,Female,Miami,Bronze,16.0,360.65499393292197,Clothing,2023-05-08,Manager,2,0
12309,34,Female,Los Angeles,Bronze,16.0,237.41984104677115,Electronics,2023-04-20,Doctor,5,0
12310,59,Female,San Francisco,Gold,,30.079304561967273,Clothing,2023-06-21,Engineer,5,1
12311,32,Female,Los Angeles,Platinum,18.0,128.5915322432148,Electronics,2023-11-22,Engineer,5,0
12312,67,Female,San Francisco,Silver,31.0,233.25672772004128,Electronics,2023-03-02,Salesperson,2,0
12313,51,Male,Los Angeles,Silver,15.0,362.64105694775407,Electronics,2023-01-24,Doctor,5,1
12314,53,Male,New York,Gold,,667.5624078232688,Home Goods,2023-02-16,Artist,3,1
12315,30,Male,Los Angeles,Gold,17.0,849.3324095710342,Electronics,2023-12-18,Artist,0,0
12316,68,Female,Chicago,Bronze,18.0,28.473702068464778,Clothing,2023-11-24,Doctor,4,1
12317,50,Female,Los Angeles,Bronze,22.0,759.4025825042067,Electronics,2023-06-10,Manager,4,0
12318,23,Female,Miami,Gold,23.0,1095.9812405022851,Clothing,2023-05-25,Salesperson,6,1
12319,55,Male,New York,Bronze,18.0,4.778861515726732,Electronics,2023-10-15,Doctor,8,0
12320,35,Male,Chicago,Silver,21.0,892.0507406472339,Clothing,2023-06-04,Manager,5,0
12321,26,Female,New York,Silver,23.0,161.98955783465053,Electronics,2023-05-03,Doctor,2,0
12322,37,Female,New York,Bronze,31.0,192.04162073076077,Clothing,2023-06-22,Teacher,3,0
12323,26,Male,Los Angeles,Platinum,23.0,47.48728839257788,Home Goods,2023-12-17,Doctor,4,0
12324,31,Female,Los Angeles,Gold,22.0,232.26875359447325,Home Goods,2023-09-29,Artist,4,1
12325,26,Female,San Francisco,Silver,21.0,364.1548808168829,Home Goods,2023-06-06,,7,0
12326,52,Female,Los Angeles,Bronze,22.0,119.11383224590686,Electronics,2023-03-13,Salesperson,2,0
12327,63,Female,Miami,Gold,26.0,89.21927588083915,Electronics,2023-10-16,Teacher,4,1
12328,23,Female,Chicago,Silver,15.0,569.5777834762496,Home Goods,2023-06-29,Manager,3,1
12329,35,Female,Los Angeles,Bronze,17.0,1242.7918873621954,Electronics,2023-02-17,Teacher,5,0
